lfdn,patient,oppeness,neuro,consc,agree,sociable,country,country_code,eu_country,Asia,Estonia_D,Taiwan_D,China_D,Vietnam_D,Germany_D,Japan_D,age,gender,female,profession,hdegree,bachelor,master,Buddhism,Christianity,Confucianism,Islam,Taoism,Marxism,married,parent,XD13,children,XD14,XD15,eu_income,eu_ppp_income,USD_ppp_income,income_eu_capita,IDV,PDI,MAS,UAI
5M2122,1,6,6,6,6,6,Vitnam,5,0,1,0,0,0,1,0,0,24,1,0,5,High school,0,0,1,0,0,0,0,0,0,0,1,0,4,6000000,226.4151001,553.5055542,923.0769043,57,75,-20,50,95
5M2124,1,9,7,7,6,6,Vitnam,5,0,1,0,0,0,1,0,0,22,0,1,4,High school,0,0,1,0,0,0,0,0,0,0,1,0,5,8000000,301.8867798,738.0073853,1230.769287,60,110,-90,-60,10
5M2125,0,3,10,5,10,5,Vitnam,5,0,1,0,0,0,1,0,0,26,1,0,4,High school,0,0,1,0,0,0,0,0,1,0,1,0,4,6000000,226.4151001,553.5055542,923.0769043,57,135,10,70,85
5M2126,0,5,7,6,6,6,Vitnam,5,0,1,0,0,0,1,0,0,24,1,0,8,Others,0,0,1,0,0,0,0,0,0,0,1,0,4,40000000,1509.43396,3690.036865,6153.846191,377,170,5,0,30
5M2127,1,6,7,3,7,6,Vitnam,5,0,1,0,0,0,1,0,0,27,0,1,2,High school,0,0,1,0,0,0,0,0,0,0,1,0,5,35,0.001320755,0.003228782,0.005384615,0,130,-5,50,225
1M2129,1,8,8,3,7,8,Estonia,1,1,0,1,0,0,0,0,0,22,0,1,2,High school,0,0,0,0,0,0,0,0,0,0,1,0,4,5000,5000,6849.314941,10000,1250,100,-30,30,-20
5M2130,0,10,5,7,6,3,Vitnam,5,0,1,0,0,0,1,0,0,27,1,0,3,Master,1,1,1,0,0,0,0,0,0,0,1,0,2,10000000,377.35849,922.5092163,1538.461548,189,115,70,110,130
5M2133,1,6,4,4,6,5,Vitnam,5,0,1,0,0,0,1,0,0,21,1,0,2,Bachelor,1,0,1,0,0,0,0,0,0,0,1,0,4,50,0.001886792,0.004612546,0.007692308,0,100,-30,120,30
5M2135,1,9,7,3,7,6,Vitnam,5,0,1,0,0,0,1,0,0,26,0,1,4,Bachelor,1,0,1,0,0,0,0,0,0,0,1,0,5,40000000,1509.43396,3690.036865,6153.846191,302,110,-5,-20,35
5M2138,0,10,6,6,9,7,Vitnam,5,0,1,0,0,0,1,0,0,27,1,0,2,High school,0,0,1,0,0,0,0,0,0,0,1,0,8,40000000,1509.43396,3690.036865,6153.846191,189,165,-60,80,-5
5M2139,0,6,4,5,6,6,Vitnam,5,0,1,0,0,0,1,0,0,27,0,1,4,High school,0,0,1,0,0,0,0,0,1,1,2,1,6,15000000,566.0377197,1383.763794,2307.692383,94,65,-25,120,105
5M2140,0,5,8,6,10,7,Vitnam,5,0,1,0,0,0,1,0,0,28,0,1,2,Bachelor,1,0,1,0,0,0,0,0,1,1,2,1,3,17000000,641.5094604,1568.265625,2615.384521,214,85,50,240,40
5M2141,0,6,5,6,4,7,Vitnam,5,0,1,0,0,0,1,0,0,28,0,1,2,Bachelor,1,0,1,0,0,0,0,0,1,1,2,1,3,17000000,641.5094604,1568.265625,2615.384521,214,135,10,120,125
5M2142,0,7,10,6,9,6,Vitnam,5,0,1,0,0,0,1,0,0,27,1,0,4,High school,0,0,1,0,0,0,0,0,0,0,1,0,4,40000000,1509.43396,3690.036865,6153.846191,377,150,-85,70,-20
5M2146,0,9,7,6,8,7,Vitnam,5,0,1,0,0,0,1,0,0,22,0,1,3,High school,0,0,1,0,0,0,0,0,0,0,1,0,3,6000000,226.4151001,553.5055542,923.0769043,75,55,50,140,45
5M2147,1,6,7,3,9,6,Vitnam,5,0,1,0,0,0,1,0,0,25,0,1,4,High school,0,0,0,0,0,0,1,0,0,0,1,0,5,10000000,377.35849,922.5092163,1538.461548,75,165,-60,60,15
5M2148,0,10,8,4,9,6,Vitnam,5,0,1,0,0,0,1,0,0,30,0,1,3,Master,1,1,1,0,0,0,0,0,0,0,1,0,4,45000000,1698.113159,4151.291504,6923.077148,425,170,-15,110,0
5M2149,1,5,4,6,8,5,Vitnam,5,0,1,0,0,0,1,0,0,28,1,0,8,Master,1,1,0,1,0,0,0,0,0,0,1,0,4,10000000,377.35849,922.5092163,1538.461548,94,135,-30,80,55
8M2156,1,8,5,8,4,5,Germany,8,1,0,0,0,0,0,1,0,27,0,1,2,Bachelor,1,0,0,0,0,1,0,0,0,0,1,0,0,600,600,600,800,600,120,185,-40,45
8M2164,1,10,5,4,6,3,Germany,8,1,0,0,0,0,0,1,0,19,0,1,2,High school,0,0,0,0,0,0,0,0,0,0,1,0,6,5000,5000,5000,6666.666504,833,130,80,120,60
8M2167,1,7,5,6,7,6,Germany,8,1,0,0,0,0,0,1,0,29,1,0,2,Master,1,1,0,0,0,0,0,0,0,0,1,0,2,1200,1200,1200,1600,600,85,25,200,85
8M2192,1,8,5,7,8,7,Germany,8,1,0,0,0,0,0,1,0,29,0,1,2,High school,0,0,0,1,0,0,0,0,1,0,1,0,2,4500,4500,4500,6000,2250,165,25,-10,75
8M2211,1,6,8,6,6,8,Germany,8,1,0,0,0,0,0,1,0,22,1,0,2,High school,0,0,0,1,0,0,0,0,0,0,1,0,2,1000,1000,1000,1333.333374,500,110,-60,90,55
8M2216,1,10,5,7,3,6,Germany,8,1,0,0,0,0,0,1,0,25,1,0,2,High school,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,195,-55,180,145
8M2231,1,7,8,2,5,5,Germany,8,1,0,0,0,0,0,1,0,30,0,1,1,Master,1,1,0,1,0,0,0,0,0,0,1,0,1,750,750,750,1000,750,80,10,30,-25
8M2243,1,8,4,4,8,7,Germany,8,1,0,0,0,0,0,1,0,38,1,0,1,Bachelor,1,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,100,5,-110,25
8M2247,1,6,6,4,7,6,Germany,8,1,0,0,0,0,0,1,0,24,0,1,2,High school,0,0,0,0,0,0,0,0,0,0,1,0,3,150,150,150,200,50,100,-30,-40,35
8M2266,0,10,8,5,7,7,Germany,8,1,0,0,0,0,0,1,0,26,0,1,2,Bachelor,1,0,1,0,0,0,0,0,0,0,1,0,1,730,730,730,973.333313,730,145,10,-110,115
4M2268,0,6,2,8,8,3,China,4,0,1,0,0,1,0,0,0,21,1,0,2,Bachelor,1,0,0,0,0,0,0,0,0,0,1,0,3,300000,30077.33398,48721.38281,64451.42969,10026,65,35,0,50
8M2299,1,6,9,2,7,5,Germany,8,1,0,0,0,0,0,1,0,31,1,0,3,PhD,1,1,0,1,0,0,0,0,1,0,1,0,2,10000,10000,10000,13333.33301,5000,120,-55,50,55
8M2304,0,6,5,4,6,4,Germany,8,1,0,0,0,0,0,1,0,22,1,0,2,Master,1,1,0,0,0,1,0,0,0,0,1,0,3,400,400,400,533.333313,133,175,-125,210,-90
8M2317,0,10,2,6,6,7,Germany,8,1,0,0,0,0,0,1,0,26,0,1,2,Master,1,1,0,1,0,0,0,0,0,0,1,0,3,7000,7000,7000,9333.333008,2333,145,50,110,240
8M2321,1,10,6,6,6,6,Germany,8,1,0,0,0,0,0,1,0,20,0,1,2,High school,0,0,0,1,0,0,0,0,0,0,1,0,3,1000,1000,1000,1333.333374,333,150,105,110,40
8M2334,1,8,9,2,6,5,Germany,8,1,0,0,0,0,0,1,0,21,0,1,2,High school,0,0,0,1,0,0,0,0,0,0,1,0,1,800,800,800,1066.666626,800,200,-55,-20,25
8M2343,1,8,4,4,6,6,Germany,8,1,0,0,0,0,0,1,0,21,0,1,2,High school,0,0,0,0,0,1,0,0,0,0,1,0,5,600,600,600,800,120,115,-30,20,60
8M2349,1,2,8,6,5,5,Germany,8,1,0,0,0,0,0,1,0,21,0,1,2,Bachelor,1,0,0,0,0,0,0,0,0,0,1,0,3,3000,3000,3000,4000,1000,185,-15,50,30
8M2355,1,9,9,3,3,5,Germany,8,1,0,0,0,0,0,1,0,22,0,1,2,Bachelor,1,0,0,1,0,0,0,0,0,0,1,0,1,540,540,540,720,540,-30,45,110,105
8M2358,1,6,6,6,6,7,Germany,8,1,0,0,0,0,0,1,0,27,1,0,2,Master,1,1,0,0,0,1,0,0,0,0,1,0,1,600,600,600,800,600,150,-35,120,45
8M2366,1,8,5,5,5,3,Germany,8,1,0,0,0,0,0,1,0,20,0,1,2,High school,0,0,0,0,0,0,0,0,0,0,1,0,4,3000,3000,3000,4000,750,150,-15,270,155
8M2404,1,9,6,2,8,10,Germany,8,1,0,0,0,0,0,1,0,25,0,1,2,Bachelor,1,0,0,0,0,0,0,0,0,0,1,0,4,800,800,800,1066.666626,200,135,35,-60,80
8M2410,1,9,3,4,6,6,Germany,8,1,0,0,0,0,0,1,0,27,0,1,2,High school,0,0,0,1,0,0,0,0,0,0,1,0,3,6000,6000,6000,8000,2000,135,-5,50,105
8M2417,1,8,7,8,5,9,Germany,8,1,0,0,0,0,0,1,0,19,0,1,2,High school,0,0,0,0,0,0,0,0,0,0,1,0,3,550,550,550,733.333313,183,150,-50,-30,15
10M2435,1,6,4,8,5,4,japan,10,0,1,0,0,0,0,0,1,40,0,1,5,Master,1,1,1,0,0,0,0,0,1,1,3,2,4,9000000,500,484.4961243,584.1121216,125,80,30,20,95
4M2443,1,10,3,6,4,8,China,4,0,1,0,0,1,0,0,0,19,0,1,2,Bachelor,1,0,0,0,0,0,1,0,0,0,1,0,3,30000,4000,6479.481445,8571.428711,1333,105,-30,0,0
8M2444,1,8,4,6,4,7,Germany,8,1,0,0,0,0,0,1,0,25,1,0,3,Master,1,1,1,0,0,0,0,0,0,0,1,0,7,2000,2000,2000,2666.666748,286,60,5,70,110
8M2457,1,8,5,4,3,4,Germany,8,1,0,0,0,0,0,1,0,23,1,0,2,High school,0,0,1,0,0,0,0,0,0,0,1,0,2,1300,1300,1300,1733.333374,650,135,-130,100,45
5M2483,0,6,4,3,7,7,Vitnam,5,0,1,0,0,0,1,0,0,43,1,0,3,Others,0,0,1,0,0,0,0,0,1,0,1,0,2,40000000,1509.43396,3690.036865,6153.846191,755,115,15,40,55
3M2484,1,5,5,7,8,7,Taiwan,3,0,1,0,1,0,0,0,0,22,0,1,2,Bachelor,1,0,0,0,1,0,0,0,0,0,1,0,4,70000,2000,863.9309082,4666.666504,500,115,45,30,85
8M2485,0,8,5,3,8,5,Germany,8,1,0,0,0,0,0,1,0,26,1,0,1,Bachelor,1,0,0,1,0,0,0,0,0,0,1,0,1,300,300,300,400,300,50,15,230,165
8M2487,1,6,10,6,6,4,Germany,8,1,0,0,0,0,0,1,0,57,1,0,3,Master,1,1,0,0,0,0,0,1,1,1,2,1,2,2500,2500,2500,3333.333252,1250,50,-35,150,5
4M2506,1,7,8,4,7,6,China,4,0,1,0,0,1,0,0,0,22,0,1,2,Bachelor,1,0,0,0,1,0,0,0,0,0,1,0,3,10000,1333.333374,2159.827148,2857.142822,444,80,10,-100,0
4M2507,1,4,6,6,7,5,China,4,0,1,0,0,1,0,0,0,19,0,1,2,Bachelor,1,0,0,0,0,0,0,0,0,0,1,0,3,10000,1333.333374,2159.827148,2857.142822,444,85,85,20,10
4M2508,0,8,6,8,4,7,China,4,0,1,0,0,1,0,0,0,21,0,1,2,Bachelor,1,0,1,0,0,0,0,0,0,0,1,0,3,15000,2000,3239.740723,4285.714355,667,35,-15,50,-5
4M2509,1,8,7,6,6,5,China,4,0,1,0,0,1,0,0,0,23,0,1,2,Master,1,1,0,0,1,0,0,0,0,0,1,0,3,15000,2000,3239.740723,4285.714355,667,85,30,-100,-25
4M2510,1,8,3,4,5,4,China,4,0,1,0,0,1,0,0,0,21,0,1,2,Bachelor,1,0,0,0,1,0,0,0,0,0,1,0,4,3000,400,647.9481812,857.1428833,100,60,-25,240,35
4M2515,0,7,6,6,6,4,China,4,0,1,0,0,1,0,0,0,28,0,1,4,Master,1,1,0,0,0,0,1,0,0,0,1,0,4,10000,1333.333374,2159.827148,2857.142822,333,125,65,-130,50
4M2517,0,8,4,7,8,8,China,4,0,1,0,0,1,0,0,0,22,0,1,2,PhD,1,1,0,0,0,0,0,1,0,0,1,0,3,30000,4000,6479.481445,8571.428711,1333,120,45,90,65
4M2519,1,9,6,3,6,6,China,4,0,1,0,0,1,0,0,0,23,1,0,2,Master,1,1,1,0,0,0,0,0,0,0,1,0,3,10000,1333.333374,2159.827148,2857.142822,444,110,100,140,20
4M2520,1,3,4,5,7,4,China,4,0,1,0,0,1,0,0,0,22,1,0,2,Bachelor,1,0,0,0,0,0,0,1,0,0,1,0,4,10000,1333.333374,2159.827148,2857.142822,333,90,45,70,155
4M2521,1,6,5,6,6,4,China,4,0,1,0,0,1,0,0,0,23,0,1,2,PhD,1,1,0,0,0,0,0,0,0,0,1,0,3,50000,6666.666504,10799.13574,14285.71387,2222,85,75,-60,50
4M2522,0,9,9,6,7,6,China,4,0,1,0,0,1,0,0,0,19,1,0,2,Bachelor,1,0,0,0,1,0,0,0,0,0,1,0,3,6000,800,1295.896362,1714.285767,267,120,30,100,25
4M2523,1,7,7,6,7,6,China,4,0,1,0,0,1,0,0,0,22,0,1,2,Bachelor,1,0,0,0,0,0,0,1,0,0,1,0,3,10000,1333.333374,2159.827148,2857.142822,444,55,90,40,25
4M2524,0,8,8,4,8,6,China,4,0,1,0,0,1,0,0,0,25,0,1,2,Bachelor,1,0,0,0,1,0,0,0,0,0,1,0,5,3000,400,647.9481812,857.1428833,80,85,5,140,0
4M2525,1,5,4,7,9,4,China,4,0,1,0,0,1,0,0,0,19,1,0,2,Bachelor,1,0,0,0,1,0,0,1,0,0,1,0,3,10000,1333.333374,2159.827148,2857.142822,444,100,110,-40,-10
4M2526,1,9,6,7,6,4,China,4,0,1,0,0,1,0,0,0,19,1,0,2,High school,0,0,1,0,0,0,0,0,0,0,1,0,3,7000,933.333313,1511.879028,2000,311,130,95,140,5
4M2527,0,8,7,4,8,8,China,4,0,1,0,0,1,0,0,0,25,0,1,2,Master,1,1,0,0,0,0,0,1,0,0,1,0,4,10000,1333.333374,2159.827148,2857.142822,333,150,70,0,0
4M2528,1,8,5,5,7,9,China,4,0,1,0,0,1,0,0,0,23,1,0,2,Bachelor,1,0,0,0,0,0,0,1,0,0,1,0,3,2000,266.6666565,431.9654541,571.4285889,89,30,50,30,125
4M2529,1,5,4,6,7,4,China,4,0,1,0,0,1,0,0,0,25,0,1,2,Master,1,1,0,0,0,0,0,1,0,0,1,0,4,3000,400,647.9481812,857.1428833,100,135,45,-70,25
4M2530,1,6,5,6,8,8,China,4,0,1,0,0,1,0,0,0,20,0,1,2,Bachelor,1,0,1,0,0,0,0,0,0,0,1,0,3,7000,933.333313,1511.879028,2000,311,85,10,-10,-45
4M2531,1,7,7,4,7,6,China,4,0,1,0,0,1,0,0,0,24,0,1,2,Master,1,1,0,0,0,0,0,1,0,0,1,0,4,3000,400,647.9481812,857.1428833,100,105,65,-80,10
4M2537,0,5,5,7,7,5,China,4,0,1,0,0,1,0,0,0,22,0,1,2,Bachelor,1,0,1,0,0,0,0,0,0,0,1,0,4,5000,666.666687,1079.913574,1428.571411,167,135,55,120,25
4M2538,1,9,4,7,6,4,China,4,0,1,0,0,1,0,0,0,20,0,1,2,Bachelor,1,0,0,0,0,0,0,0,0,0,1,0,3,300000,30077.33398,48721.38281,64451.42969,10026,85,35,-210,40
4M2539,0,10,7,6,8,7,China,4,0,1,0,0,1,0,0,0,26,0,1,2,PhD,1,1,1,0,0,0,0,1,0,0,1,0,3,10000,1333.333374,2159.827148,2857.142822,444,135,40,160,130
4M2540,0,7,8,8,7,4,China,4,0,1,0,0,1,0,0,0,22,1,0,2,Bachelor,1,0,0,0,1,0,1,1,0,0,1,0,4,12000,1600,2591.792725,3428.571533,400,100,75,200,105
4M2543,1,9,5,6,6,8,China,4,0,1,0,0,1,0,0,0,22,1,0,2,Master,1,1,0,0,1,0,0,1,0,0,1,0,3,8000,1066.666626,1727.861816,2285.714355,356,80,-5,70,15
4M2544,0,8,8,3,8,7,China,4,0,1,0,0,1,0,0,0,30,1,0,4,Master,1,1,0,0,0,0,0,1,1,0,1,0,2,20000,2666.666748,4319.654297,5714.285645,1333,85,50,40,5
4M2547,1,10,6,5,5,7,China,4,0,1,0,0,1,0,0,0,21,0,1,2,Bachelor,1,0,1,0,0,0,0,0,0,0,1,0,3,5000,666.666687,1079.913574,1428.571411,222,115,20,-10,5
4M2548,1,8,7,6,9,7,China,4,0,1,0,0,1,0,0,0,24,0,1,2,Master,1,1,1,0,1,0,0,0,0,0,1,0,3,5000,666.666687,1079.913574,1428.571411,222,70,105,140,30
4M2550,1,8,5,6,8,3,China,4,0,1,0,0,1,0,0,0,23,0,1,2,Master,1,1,0,0,1,0,0,0,0,0,1,0,3,25000,3333.333252,5399.567871,7142.856934,1111,135,155,200,80
4M2551,0,8,5,6,6,8,China,4,0,1,0,0,1,0,0,0,21,0,1,2,Bachelor,1,0,0,0,0,0,1,0,0,0,1,0,5,1500,200,323.9740906,428.5714417,40,130,10,30,70
4M2552,1,6,6,6,8,5,China,4,0,1,0,0,1,0,0,0,23,1,0,2,Bachelor,1,0,0,0,0,0,0,1,0,0,1,0,3,4000,533.333313,863.9309082,1142.857178,178,130,15,-50,90
4M2553,1,5,6,6,5,5,China,4,0,1,0,0,1,0,0,0,23,0,1,8,Bachelor,1,0,0,0,1,0,0,0,0,0,1,0,4,15000,2000,3239.740723,4285.714355,500,55,115,-190,70
4M2554,0,7,4,6,9,4,China,4,0,1,0,0,1,0,0,0,24,0,1,2,Master,1,1,0,0,0,0,1,0,0,0,1,0,5,0,0,0,0,0,100,85,-50,-10
4M2555,1,10,8,7,4,5,China,4,0,1,0,0,1,0,0,0,23,1,0,2,Bachelor,1,0,0,0,0,0,0,1,0,0,1,0,3,8000,1066.666626,1727.861816,2285.714355,356,120,25,-110,0
4M2558,1,6,5,7,7,5,China,4,0,1,0,0,1,0,0,0,22,1,0,2,High school,0,0,1,0,0,0,0,0,0,0,1,0,3,12000,1600,2591.792725,3428.571533,533,85,70,-120,0
4M2561,1,3,7,6,8,4,China,4,0,1,0,0,1,0,0,0,21,0,1,2,Bachelor,1,0,0,0,0,0,1,0,0,0,1,0,4,2000,266.6666565,431.9654541,571.4285889,67,95,70,60,-35
4M2562,1,8,6,4,6,5,China,4,0,1,0,0,1,0,0,0,22,1,0,2,PhD,1,1,0,0,0,0,1,1,0,0,1,0,4,30000,4000,6479.481445,8571.428711,1000,120,110,180,5
4M2564,0,5,4,8,6,6,China,4,0,1,0,0,1,0,0,0,23,1,0,2,Master,1,1,1,0,0,0,0,0,0,0,1,0,4,6000,800,1295.896362,1714.285767,200,70,110,-140,65
4M2566,0,6,8,6,8,5,China,4,0,1,0,0,1,0,0,0,21,0,1,2,Bachelor,1,0,1,0,1,0,0,0,0,0,1,0,3,4000,533.333313,863.9309082,1142.857178,178,80,55,-120,15
4M2567,0,10,7,6,6,8,China,4,0,1,0,0,1,0,0,0,28,1,0,2,Master,1,1,0,0,0,0,1,0,0,0,1,0,3,15000,2000,3239.740723,4285.714355,667,190,60,210,-25
4M2570,1,9,5,7,6,6,China,4,0,1,0,0,1,0,0,0,20,0,1,2,Bachelor,1,0,0,0,0,0,0,1,0,0,1,0,3,2000,266.6666565,431.9654541,571.4285889,89,165,-50,140,-25
4M2571,0,4,3,6,6,6,China,4,0,1,0,0,1,0,0,0,21,1,0,2,Bachelor,1,0,1,0,0,0,0,0,0,0,1,0,4,7000,933.333313,1511.879028,2000,233,135,55,20,30
4M2572,1,6,6,6,6,5,China,4,0,1,0,0,1,0,0,0,21,1,0,2,Bachelor,1,0,0,0,1,0,0,0,0,0,1,0,4,5000,666.666687,1079.913574,1428.571411,167,50,50,-50,-10
4M2574,1,5,8,4,8,8,China,4,0,1,0,0,1,0,0,0,22,0,1,4,Bachelor,1,0,0,0,1,0,0,0,0,0,1,0,6,80000,10666.66699,17278.61719,22857.14258,1778,65,105,70,20
4M2577,1,5,5,7,5,8,China,4,0,1,0,0,1,0,0,0,18,1,0,2,High school,0,0,0,0,0,0,0,1,0,0,1,0,5,10000,1333.333374,2159.827148,2857.142822,267,100,15,-60,10
4M2580,0,6,8,4,6,8,China,4,0,1,0,0,1,0,0,0,24,0,1,8,Master,1,1,0,0,0,0,0,1,0,0,1,0,7,10000,1333.333374,2159.827148,2857.142822,190,170,70,30,35
4M2584,1,6,7,6,8,4,China,4,0,1,0,0,1,0,0,0,22,1,0,4,Bachelor,1,0,1,0,0,0,0,0,0,0,1,0,2,15000,2000,3239.740723,4285.714355,1000,70,90,-100,5
4M2585,1,6,6,6,7,6,China,4,0,1,0,0,1,0,0,0,18,1,0,2,Bachelor,1,0,0,0,1,0,0,0,0,0,1,0,5,7000,933.333313,1511.879028,2000,187,70,70,30,15
4M2588,1,8,4,6,7,4,China,4,0,1,0,0,1,0,0,0,20,0,1,2,Bachelor,1,0,0,0,0,0,0,0,0,0,1,0,4,20000,2666.666748,4319.654297,5714.285645,667,65,5,30,55
4M2590,1,8,6,6,8,6,China,4,0,1,0,0,1,0,0,0,23,0,1,2,Master,1,1,1,0,0,0,0,0,0,0,1,0,4,3000,400,647.9481812,857.1428833,100,100,10,10,10
4M2591,1,8,6,6,9,4,China,4,0,1,0,0,1,0,0,0,25,0,1,2,Master,1,1,0,0,0,0,0,1,0,0,1,0,4,10000,1333.333374,2159.827148,2857.142822,333,150,95,90,5
4M2592,1,4,6,6,8,9,China,4,0,1,0,0,1,0,0,0,25,0,1,2,Master,1,1,0,0,1,0,0,0,0,0,1,0,6,10000,1333.333374,2159.827148,2857.142822,222,100,75,-190,-5
4M2593,0,8,9,6,4,6,China,4,0,1,0,0,1,0,0,0,20,1,0,2,Bachelor,1,0,0,0,1,0,1,0,0,0,1,0,3,100000,13333.33301,21598.27148,28571.42773,4444,165,0,80,-40
4M2594,1,7,5,6,6,8,China,4,0,1,0,0,1,0,0,0,23,0,1,2,Master,1,1,0,0,0,0,0,1,0,0,1,0,4,20000,2666.666748,4319.654297,5714.285645,667,85,55,20,50
4M2595,0,6,6,5,8,6,China,4,0,1,0,0,1,0,0,0,23,1,0,2,Master,1,1,0,0,0,0,0,1,0,0,1,0,4,12000,1600,2591.792725,3428.571533,400,135,0,40,0
4M2597,1,8,7,7,5,5,China,4,0,1,0,0,1,0,0,0,23,0,1,2,Master,1,1,0,0,0,0,0,1,0,0,1,0,3,10000,1333.333374,2159.827148,2857.142822,444,100,75,160,-25
4M2598,1,7,8,6,6,8,China,4,0,1,0,0,1,0,0,0,26,1,0,2,Master,1,1,0,0,0,0,0,1,0,0,1,0,3,1000000,30077.33398,48721.38281,64451.42969,10026,120,15,170,70
4M2599,1,8,1,6,7,6,China,4,0,1,0,0,1,0,0,0,19,1,0,2,Bachelor,1,0,0,0,0,0,0,0,0,0,1,0,5,100000,13333.33301,21598.27148,28571.42773,2667,315,-120,-50,220
4M2600,1,9,5,8,5,4,China,4,0,1,0,0,1,0,0,0,19,0,1,2,Bachelor,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,100,115,-20,15
4M2601,1,8,5,6,6,4,China,4,0,1,0,0,1,0,0,0,19,0,1,2,Bachelor,1,0,0,0,0,0,1,0,0,0,1,0,3,6000,800,1295.896362,1714.285767,267,85,-5,0,170
4M2605,0,8,8,6,5,9,China,4,0,1,0,0,1,0,0,0,18,1,0,2,Bachelor,1,0,0,0,0,0,0,1,0,0,1,0,3,,,,,,35,25,-60,120
4M2606,1,7,6,6,6,6,China,4,0,1,0,0,1,0,0,0,20,1,0,2,Bachelor,1,0,1,0,0,0,0,0,0,0,1,0,4,15000,2000,3239.740723,4285.714355,500,85,110,-50,45
4M2609,1,5,6,5,8,4,China,4,0,1,0,0,1,0,0,0,49,0,1,8,Bachelor,1,0,0,0,1,0,0,0,1,1,2,1,3,10000,1333.333374,2159.827148,2857.142822,444,185,-30,-80,65
4M2611,1,8,5,7,8,6,China,4,0,1,0,0,1,0,0,0,24,0,1,2,Master,1,1,0,0,1,0,0,0,0,0,1,0,3,23000,3066.666748,4967.602539,6571.428711,1022,105,30,-80,40
4M2612,0,8,6,7,7,4,China,4,0,1,0,0,1,0,0,0,20,1,0,2,Bachelor,1,0,0,0,0,0,0,1,0,0,1,0,3,5000,666.666687,1079.913574,1428.571411,222,135,-30,90,-25
4M2613,0,8,7,6,6,4,China,4,0,1,0,0,1,0,0,0,23,1,0,2,Master,1,1,0,0,0,0,0,1,0,0,1,0,3,20000,2666.666748,4319.654297,5714.285645,889,130,-5,140,5
4M2614,1,8,8,6,8,5,China,4,0,1,0,0,1,0,0,0,23,0,1,2,Master,1,1,1,0,0,0,0,0,0,0,1,0,4,5000,666.666687,1079.913574,1428.571411,167,80,75,-40,-10
4M2615,1,8,6,5,8,8,China,4,0,1,0,0,1,0,0,0,24,0,1,2,Master,1,1,0,0,0,0,0,1,0,0,1,0,3,20000,2666.666748,4319.654297,5714.285645,889,85,-25,-60,-25
4M2617,1,8,6,7,8,8,China,4,0,1,0,0,1,0,0,0,20,1,0,2,Bachelor,1,0,0,0,0,0,0,1,0,0,1,0,3,10000,1333.333374,2159.827148,2857.142822,444,85,-10,-100,-25
4M2618,1,10,6,3,8,9,China,4,0,1,0,0,1,0,0,0,23,0,1,2,Master,1,1,0,0,1,0,0,0,0,0,1,0,3,2,0.266666681,0.431965441,0.571428597,0,125,5,-60,65
4M2619,1,7,8,8,7,4,China,4,0,1,0,0,1,0,0,0,23,1,0,2,Master,1,1,0,0,1,0,0,0,0,0,1,0,3,30000,4000,6479.481445,8571.428711,1333,220,-50,-60,55
4M2621,1,8,5,7,8,5,China,4,0,1,0,0,1,0,0,0,22,0,1,2,Bachelor,1,0,1,0,0,0,0,0,0,0,1,0,4,6000,800,1295.896362,1714.285767,200,70,65,80,5
4M2622,0,8,5,7,6,8,China,4,0,1,0,0,1,0,0,0,21,0,1,2,Bachelor,1,0,0,0,0,0,0,1,0,0,1,0,3,1200,160,259.1792603,342.8571472,53,85,30,-110,150
4M2626,1,8,6,7,7,5,China,4,0,1,0,0,1,0,0,0,21,0,1,2,Bachelor,1,0,0,0,1,0,1,0,0,0,1,0,3,10000,1333.333374,2159.827148,2857.142822,444,85,-25,-40,-5
4M2627,1,6,5,6,8,6,China,4,0,1,0,0,1,0,0,0,21,0,1,2,High school,0,0,0,0,1,0,0,0,0,0,1,0,4,1000,133.3333282,215.9827271,285.7142944,33,115,45,-60,75
4M2628,1,4,7,6,7,4,China,4,0,1,0,0,1,0,0,0,21,1,0,2,Bachelor,1,0,0,0,0,0,0,1,0,0,1,0,3,25000,3333.333252,5399.567871,7142.856934,1111,135,5,160,60
4M2631,0,5,6,6,7,5,China,4,0,1,0,0,1,0,0,0,21,1,0,2,Bachelor,1,0,0,0,0,0,0,1,0,0,1,0,4,30000,4000,6479.481445,8571.428711,1000,85,25,-110,-45
4M2632,1,6,5,7,7,4,China,4,0,1,0,0,1,0,0,0,19,1,0,2,Bachelor,1,0,0,0,0,0,0,1,0,0,1,0,3,,,,,,115,40,30,-25
4M2633,1,8,6,3,5,3,China,4,0,1,0,0,1,0,0,0,22,0,1,2,Bachelor,1,0,0,0,0,0,0,1,0,0,1,0,3,10000,1333.333374,2159.827148,2857.142822,444,115,40,-20,15
4M2635,1,8,9,6,5,8,China,4,0,1,0,0,1,0,0,0,25,1,0,2,PhD,1,1,0,0,0,0,0,1,0,0,1,0,3,3000,400,647.9481812,857.1428833,133,100,-10,10,145
4M2636,1,9,7,7,6,6,China,4,0,1,0,0,1,0,0,0,22,1,0,2,Bachelor,1,0,0,0,1,0,0,0,0,0,1,0,3,20000,2666.666748,4319.654297,5714.285645,889,100,20,160,-25
